"Notes"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	"ICD Sub-Chapter"	"ICD Sub-Chapter Code"	Deaths	Population	"Crude Rate"
	"20-24 years"	"20-24"	"2009"	"2009"	"Noninfective enteritis and colitis"	"K50-K52"	14	21384122	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other diseases of intestines"	"K55-K63"	44	21384122	0.2
	"20-24 years"	"20-24"	"2009"	"2009"	"Diseases of peritoneum"	"K65-K66"	7	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Diseases of liver"	"K70-K76"	58	21384122	0.3
	"20-24 years"	"20-24"	"2009"	"2009"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	44	21384122	0.2
	"20-24 years"	"20-24"	"2009"	"2009"	"Other diseases of the digestive system"	"K90-K92"	7	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	3	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Bullous disorders"	"L10-L13"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Papulosquamous disorders"	"L40-L44"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	10	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Arthropathies"	"M00-M25"	6	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Systemic connective tissue disorders"	"M30-M35"	69	21384122	0.3
	"20-24 years"	"20-24"	"2009"	"2009"	"Dorsopathies"	"M40-M54"	15	21384122	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Soft tissue disorders"	"M60-M79"	10	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Osteopathies and chondropathies"	"M80-M94"	5	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Glomerular diseases"	"N00-N07"	10	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Renal tubulo-interstitial diseases"	"N10-N15"	3	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Renal failure"	"N17-N19"	62	21384122	0.3
	"20-24 years"	"20-24"	"2009"	"2009"	"Urolithiasis"	"N20-N23"	3	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other disorders of kidney and ureter"	"N25-N28"	4	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other diseases of urinary system"	"N30-N39"	7	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Disorders of breast"	"N60-N64"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	5	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Noninflammatory disorders of female genital tract"	"N80-N98"	2	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Pregnancy with abortive outcome"	"O00-O07"	11	21384122	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	10	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	26	21384122	0.1
	"20-24 years"	"20-24"	"2009"	"2009"	"Maternal care related to the fetus and amniotic cavity and possible delivery problems"	"O30-O48"	4	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Complications of labour and delivery"	"O60-O75"	4	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Complications predominantly related to the puerperium"	"O85-O92"	23	21384122	0.1
	"20-24 years"	"20-24"	"2009"	"2009"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	91	21384122	0.4
	"20-24 years"	"20-24"	"2009"	"2009"	"Newborn affected by maternal factors and by complications of pregnancy, labour and delivery"	"P00-P04"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	2	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Infections specific to the perinatal period"	"P35-P39"	2	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Haemorrhagic and haematological disorders of newborn"	"P50-P61"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other disorders originating in the perinatal period"	"P90-P96"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Congenital malformations of the nervous system"	"Q00-Q07"	36	21384122	0.2
	"20-24 years"	"20-24"	"2009"	"2009"	"Congenital malformations of eye, ear, face and neck"	"Q10-Q18"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Congenital malformations of the circulatory system"	"Q20-Q28"	104	21384122	0.5
	"20-24 years"	"20-24"	"2009"	"2009"	"Congenital malformations of the respiratory system"	"Q30-Q34"	2	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other congenital malformations of the digestive system"	"Q38-Q45"	6	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Congenital malformations of the urinary system"	"Q60-Q64"	3	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	10	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Other congenital malformations"	"Q80-Q89"	36	21384122	0.2
	"20-24 years"	"20-24"	"2009"	"2009"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	29	21384122	0.1
	"20-24 years"	"20-24"	"2009"	"2009"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	12	21384122	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Symptoms and signs involving the nervous and musculoskeletal systems"	"R25-R29"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Symptoms and signs involving cognition, perception, emotional state and behaviour"	"R40-R46"	2	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"General symptoms and signs"	"R50-R68"	95	21384122	0.4
	"20-24 years"	"20-24"	"2009"	"2009"	"Abnormal findings on diagnostic imaging and in function studies, without diagnosis"	"R90-R94"	1	21384122	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Ill-defined and unknown causes of mortality"	"R95-R99"	403	21384122	1.9
	"20-24 years"	"20-24"	"2009"	"2009"	"Transport accidents"	"V01-V99"	4461	21384122	20.9
	"20-24 years"	"20-24"	"2009"	"2009"	"Other external causes of accidental injury"	"W00-X59"	3127	21384122	14.6
	"20-24 years"	"20-24"	"2009"	"2009"	"Intentional self-harm"	"X60-X84"	2697	21384122	12.6
	"20-24 years"	"20-24"	"2009"	"2009"	"Assault"	"X85-Y09"	2922	21384122	13.7
	"20-24 years"	"20-24"	"2009"	"2009"	"Event of undetermined intent"	"Y10-Y34"	308	21384122	1.4
	"20-24 years"	"20-24"	"2009"	"2009"	"Legal intervention and operations of war"	"Y35-Y36"	58	21384122	0.3
	"20-24 years"	"20-24"	"2009"	"2009"	"Complications of medical and surgical care"	"Y40-Y84"	17	21384122	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2009"	"2009"	"Sequelae of external causes of morbidity and mortality"	"Y85-Y89"	96	21384122	0.4
	"20-24 years"	"20-24"	"2010"	"2010"	"Intestinal infectious diseases"	"A00-A09"	10	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Tuberculosis"	"A16-A19"	4	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other bacterial diseases"	"A30-A49"	113	21585999	0.5
	"20-24 years"	"20-24"	"2010"	"2010"	"Infections with a predominantly sexual mode of transmission"	"A50-A64"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Viral infections of the central nervous system"	"A80-A89"	4	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Viral infections characterized by skin and mucous membrane lesions"	"B00-B09"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Viral hepatitis"	"B15-B19"	8	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Human immunodeficiency virus [HIV] disease"	"B20-B24"	125	21585999	0.6
	"20-24 years"	"20-24"	"2010"	"2010"	"Other viral diseases"	"B25-B34"	10	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Mycoses"	"B35-B49"	9	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Protozoal diseases"	"B50-B64"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Sequelae of infectious and parasitic diseases"	"B90-B94"	6	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Malignant neoplasms"	"C00-C97"	1003	21585999	4.6
	"20-24 years"	"20-24"	"2010"	"2010"	"Benign neoplasms"	"D10-D36"	7	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Neoplasms of uncertain or unknown behaviour"	"D37-D48"	40	21585999	0.2
	"20-24 years"	"20-24"	"2010"	"2010"	"Nutritional anaemias"	"D50-D53"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Haemolytic anaemias"	"D55-D59"	54	21585999	0.3
	"20-24 years"	"20-24"	"2010"	"2010"	"Aplastic and other anaemias"	"D60-D64"	13	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Coagulation defects, purpura and other haemorrhagic conditions"	"D65-D69"	18	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other diseases of blood and blood-forming organs"	"D70-D76"	15	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Certain disorders involving the immune mechanism"	"D80-D89"	7	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Disorders of thyroid gland"	"E00-E07"	10	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Diabetes mellitus"	"E10-E14"	120	21585999	0.6
	"20-24 years"	"20-24"	"2010"	"2010"	"Other disorders of glucose regulation and pancreatic internal secretion"	"E15-E16"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Disorders of other endocrine glands"	"E20-E34"	7	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Malnutrition"	"E40-E46"	5	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Obesity and other hyperalimentation"	"E65-E68"	55	21585999	0.3
	"20-24 years"	"20-24"	"2010"	"2010"	"Metabolic disorders"	"E70-E88"	159	21585999	0.7
	"20-24 years"	"20-24"	"2010"	"2010"	"Organic, including symptomatic, mental disorders"	"F01-F09"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Mental and behavioural disorders due to psychoactive substance use"	"F10-F19"	98	21585999	0.5
	"20-24 years"	"20-24"	"2010"	"2010"	"Schizophrenia, schizotypal and delusional disorders"	"F20-F29"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Mood [affective] disorders"	"F30-F39"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Neurotic, stress-related and somatoform disorders"	"F40-F48"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Behavioural syndromes associated with physiological disturbances and physical factors"	"F50-F59"	6	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Mental retardation"	"F70-F79"	12	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Disorders of psychological development"	"F80-F89"	8	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Inflammatory diseases of the central nervous system"	"G00-G09"	31	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Systemic atrophies primarily affecting the central nervous system"	"G10-G14"	21	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Extrapyramidal and movement disorders"	"G20-G25"	4	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other degenerative diseases of the nervous system"	"G30-G31"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Demyelinating diseases of the central nervous system"	"G35-G37"	9	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Episodic and paroxysmal disorders"	"G40-G47"	91	21585999	0.4
	"20-24 years"	"20-24"	"2010"	"2010"	"Polyneuropathies and other disorders of the peripheral nervous system"	"G60-G64"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of myoneural junction and muscle"	"G70-G72"	105	21585999	0.5
	"20-24 years"	"20-24"	"2010"	"2010"	"Cerebral palsy and other paralytic syndromes"	"G80-G83"	180	21585999	0.8
	"20-24 years"	"20-24"	"2010"	"2010"	"Other disorders of the nervous system"	"G90-G98"	73	21585999	0.3
	"20-24 years"	"20-24"	"2010"	"2010"	"Disorders of eyelid, lacrimal system and orbit"	"H00-H05"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Acute rheumatic fever"	"I00-I02"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Chronic rheumatic heart diseases"	"I05-I09"	7	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Hypertensive diseases"	"I10-I15"	55	21585999	0.3
	"20-24 years"	"20-24"	"2010"	"2010"	"Ischaemic heart diseases"	"I20-I25"	90	21585999	0.4
	"20-24 years"	"20-24"	"2010"	"2010"	"Pulmonary heart disease and diseases of pulmonary circulation"	"I26-I28"	74	21585999	0.3
	"20-24 years"	"20-24"	"2010"	"2010"	"Other forms of heart disease"	"I30-I51"	475	21585999	2.2
	"20-24 years"	"20-24"	"2010"	"2010"	"Cerebrovascular diseases"	"I60-I69"	104	21585999	0.5
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of arteries, arterioles and capillaries"	"I70-I78"	30	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified"	"I80-I89"	28	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Acute upper respiratory infections"	"J00-J06"	6	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Influenza and pneumonia"	"J09-J18"	133	21585999	0.6
	"20-24 years"	"20-24"	"2010"	"2010"	"Other acute lower respiratory infections"	"J20-J22"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other diseases of upper respiratory tract"	"J30-J39"	4	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Chronic lower respiratory diseases"	"J40-J47"	89	21585999	0.4
	"20-24 years"	"20-24"	"2010"	"2010"	"Lung diseases due to external agents"	"J60-J70"	31	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Other respiratory diseases principally affecting the interstitium"	"J80-J84"	39	21585999	0.2
	"20-24 years"	"20-24"	"2010"	"2010"	"Suppurative and necrotic conditions of lower respiratory tract"	"J85-J86"	9	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other diseases of pleura"	"J90-J94"	4	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other diseases of the respiratory system"	"J96-J98"	19	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of oral cavity, salivary glands and jaws"	"K00-K14"	5	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of oesophagus, stomach and duodenum"	"K20-K31"	13	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of appendix"	"K35-K38"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Hernia"	"K40-K46"	5	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Noninfective enteritis and colitis"	"K50-K52"	9	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other diseases of intestines"	"K55-K63"	23	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of peritoneum"	"K65-K66"	9	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of liver"	"K70-K76"	76	21585999	0.4
	"20-24 years"	"20-24"	"2010"	"2010"	"Disorders of gallbladder, biliary tract and pancreas"	"K80-K86"	27	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Other diseases of the digestive system"	"K90-K92"	11	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Infections of the skin and subcutaneous tissue"	"L00-L08"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Bullous disorders"	"L10-L13"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Urticaria and erythema"	"L50-L53"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Disorders of skin appendages"	"L60-L75"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other disorders of the skin and subcutaneous tissue"	"L80-L98"	7	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Arthropathies"	"M00-M25"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Systemic connective tissue disorders"	"M30-M35"	67	21585999	0.3
	"20-24 years"	"20-24"	"2010"	"2010"	"Dorsopathies"	"M40-M54"	5	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Soft tissue disorders"	"M60-M79"	6	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Osteopathies and chondropathies"	"M80-M94"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Glomerular diseases"	"N00-N07"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Renal tubulo-interstitial diseases"	"N10-N15"	6	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Renal failure"	"N17-N19"	44	21585999	0.2
	"20-24 years"	"20-24"	"2010"	"2010"	"Urolithiasis"	"N20-N23"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other disorders of kidney and ureter"	"N25-N28"	2	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other diseases of urinary system"	"N30-N39"	9	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Diseases of male genital organs"	"N40-N50"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Inflammatory diseases of female pelvic organs"	"N70-N76"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Pregnancy with abortive outcome"	"O00-O07"	5	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium"	"O10-O16"	10	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other maternal disorders predominantly related to pregnancy"	"O20-O29"	18	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Maternal care related to the fetus and amniotic cavity and possible delivery problems"	"O30-O48"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Complications of labour and delivery"	"O60-O75"	10	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Complications predominantly related to the puerperium"	"O85-O92"	22	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Other obstetric conditions, not elsewhere classified"	"O95-O99"	53	21585999	0.2
	"20-24 years"	"20-24"	"2010"	"2010"	"Respiratory and cardiovascular disorders specific to the perinatal period"	"P20-P29"	3	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Infections specific to the perinatal period"	"P35-P39"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other disorders originating in the perinatal period"	"P90-P96"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Congenital malformations of the nervous system"	"Q00-Q07"	40	21585999	0.2
	"20-24 years"	"20-24"	"2010"	"2010"	"Congenital malformations of the circulatory system"	"Q20-Q28"	90	21585999	0.4
	"20-24 years"	"20-24"	"2010"	"2010"	"Congenital malformations of the respiratory system"	"Q30-Q34"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other congenital malformations of the digestive system"	"Q38-Q45"	6	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Congenital malformations of the urinary system"	"Q60-Q64"	4	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Congenital malformations and deformations of the musculoskeletal system"	"Q65-Q79"	11	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Other congenital malformations"	"Q80-Q89"	31	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Chromosomal abnormalities, not elsewhere classified"	"Q90-Q99"	27	21585999	0.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Symptoms and signs involving the circulatory and respiratory systems"	"R00-R09"	11	21585999	0.1 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"General symptoms and signs"	"R50-R68"	82	21585999	0.4
	"20-24 years"	"20-24"	"2010"	"2010"	"Abnormal findings on examination of blood, without diagnosis"	"R70-R79"	1	21585999	0.0 (Unreliable)
	"20-24 years"	"20-24"	"2010"	"2010"	"Ill-defined and unknown causes of mortality"	"R95-R99"	232	21585999	1.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Transport accidents"	"V01-V99"	4383	21585999	20.3
	"20-24 years"	"20-24"	"2010"	"2010"	"Other external causes of accidental injury"	"W00-X59"	3362	21585999	15.6
	"20-24 years"	"20-24"	"2010"	"2010"	"Intentional self-harm"	"X60-X84"	2936	21585999	13.6
	"20-24 years"	"20-24"	"2010"	"2010"	"Assault"	"X85-Y09"	2832	21585999	13.1
	"20-24 years"	"20-24"	"2010"	"2010"	"Event of undetermined intent"	"Y10-Y34"	316	21585999	1.5
